zip_cd,year_month,x_axis,y_axis,sex,age,job_majorc,job_smallc,job_public,job_profession,job_self,job_none,job_other,avg_income,med_income,avg_spend,avg_foreign_spend,avg_debt,avg_debt_credit,avg_debt_noneb,avg_debt_mortgage,avg_debt_deposit,avg_debt_collateral,avg_credit_rat,medium_resid_rat,large_resid_rat,vehicle_own_rat
63218,201902,126.54251434567,33.501164022115,1,49,0.125,0.125,0.0,0.0,0.25,0.375,0.125,35667000,37500000,7809966,488328,30960255,23606552,30960255,0,0,12561108,7,-999999.0,-999999.0,0.1
63179,201902,126.52377078011999,33.50528579618,2,54,0.015872999999999998,0.190476,0.047619,0.06349199999999999,0.12698399999999999,0.44444399999999995,0.11111099999999999,36377000,30000000,7136352,112078,82526783,25891401,66725978,85133010,10650000,89514806,3,1.0,0.0,0.045455
63195,201902,126.52735032883001,33.507643020819,2,49,0.08,0.28,0.0,0.0,0.12,0.44,0.08,29948000,30000000,5715984,79638,34005340,6889007,6496742,78111112,0,71235336,4,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,1,39,0.083333,0.22222199999999998,0.027777999999999997,0.0,0.22222199999999998,0.388889,0.055555999999999994,39404000,39000000,4928733,231306,122135918,26337918,25232497,54194975,1800000,198103581,4,1.0,0.0,0.097561
63195,201902,126.52735032883001,33.507643020819,2,59,0.0,0.027777999999999997,0.0,0.0,0.277778,0.666667,0.027777999999999997,40696000,27500000,4903283,297,104800041,14900235,10492434,18524487,0,171032894,3,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,1,69,0.047619,0.095238,0.0,0.0,0.23809499999999997,0.571429,0.047619,26898000,24000000,4622373,16552,68410758,14513395,14682013,42890468,0,74617430,4,-999999.0,-999999.0,0.0
63218,201902,126.54251434567,33.501164022115,1,44,0.125,0.375,0.125,0.0,0.0,0.25,0.125,39860000,35500000,6847178,279209,113672470,17303538,9439441,95000000,0,279849818,5,-999999.0,-999999.0,0.0
63218,201902,126.54251434567,33.501164022115,2,24,0.0,0.181818,0.0,0.181818,0.0,0.636364,0.0,21360000,21000000,2355364,15277,16252048,16252048,12560454,0,0,0,4,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,2,34,0.027027,0.216216,0.108108,0.027027,0.108108,0.405405,0.108108,32043000,32000000,5222691,65393,30739696,19206670,18413764,152780000,1900000,152780000,3,1.0,0.0,0.0
63218,201902,126.54251434567,33.501164022115,2,69,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.0,23750000,23500000,2406577,0,572982726,5000000,10859985,765424008,0,570482726,3,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,2,59,0.0,0.06666699999999999,0.06666699999999999,0.044444,0.2,0.6,0.022222,34530000,33000000,6194292,28731,100933941,30749901,51014852,128332764,3331210,156041653,4,1.0,0.0,0.041667
63218,201902,126.54251434567,33.501164022115,1,24,0.0,0.058824,0.0,0.0,0.0,0.941176,0.0,21500000,21500000,1570649,49352,3500195,3500195,5499567,0,0,0,4,-999999.0,-999999.0,0.0
63218,201902,126.54251434567,33.501164022115,2,54,0.06666699999999999,0.13333299999999998,0.06666699999999999,0.0,0.13333299999999998,0.533333,0.06666699999999999,34988000,30500000,8321036,5304,136709140,33980543,117492453,50710544,0,184368436,4,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,1,49,0.102941,0.25,0.117647,0.0,0.191176,0.294118,0.044118,58302000,48000000,8175533,20636,150523008,26990245,65594748,105538182,84675000,201537973,3,1.0,0.0,0.042254
63179,201902,126.52377078011999,33.50528579618,1,54,0.022727,0.25,0.090909,0.022727,0.25,0.295455,0.068182,47996000,42000000,5738459,45177,191964628,37904351,36137919,280604973,8020178,271159270,4,1.0,0.0,0.020833
63195,201902,126.52735032883001,33.507643020819,1,34,0.0,0.35,0.25,0.0,0.0,0.25,0.15,36141000,36000000,5316771,21626,21541532,13907105,13568260,0,5500000,12015695,4,-999999.0,-999999.0,0.05
63179,201902,126.52377078011999,33.50528579618,2,24,0.0,0.07142899999999999,0.0,0.07142899999999999,0.0,0.785714,0.07142899999999999,23100000,24000000,3207742,64128,9416931,7741508,9222574,0,10000000,0,4,1.0,0.0,0.0
63195,201902,126.52735032883001,33.507643020819,2,34,0.0,0.1,0.05,0.0,0.0,0.8,0.05,36778000,32000000,4005966,48713,35050113,19500828,21411106,54282000,0,54282000,4,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,1,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21625000,21500000,1821220,85496,0,0,0,0,0,0,4,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,1,74,0.0,0.0625,0.0,0.0625,0.25,0.625,0.0,46901000,37000000,4889936,463,136521641,25026538,21824686,73879699,80000000,150103759,2,1.0,0.0,0.125
63195,201902,126.52735032883001,33.507643020819,2,74,0.0,0.0,0.0,0.0,0.083333,0.916667,0.0,22875000,20500000,1241047,0,52179544,10043926,59911963,61925228,2854641,61925228,4,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,1,59,0.0,0.195122,0.146341,0.0,0.21951199999999998,0.414634,0.024390000000000002,48460000,39500000,5742014,14074,74981759,24654543,60946042,121246406,2183925,115200060,3,1.0,0.0,0.041667
63179,201902,126.52377078011999,33.50528579618,1,64,0.0,0.107143,0.035713999999999996,0.0,0.321429,0.464286,0.07142899999999999,35545000,33500000,5858319,75192,87390493,13379859,60961542,76370316,24000000,125014692,3,1.0,0.0,0.0
63195,201902,126.52735032883001,33.507643020819,1,44,0.052632000000000005,0.315789,0.10526300000000001,0.0,0.10526300000000001,0.315789,0.10526300000000001,38513000,38950000,5251932,36322,65741588,16588037,35410503,106657541,0,84458814,4,-999999.0,-999999.0,0.090909
63218,201902,126.54251434567,33.501164022115,1,39,0.0,0.11111099999999999,0.0,0.0,0.333333,0.555556,0.0,51533000,48500000,3832089,28984,85539178,27347334,17461127,0,0,207807900,5,-999999.0,-999999.0,0.11111099999999999
63179,201902,126.52377078011999,33.50528579618,2,69,0.055555999999999994,0.22222199999999998,0.055555999999999994,0.0,0.0,0.611111,0.055555999999999994,22818000,21000000,2513583,8655,7131073,4995269,10000000,5701340,0,5701340,4,1.0,0.0,0.0
63195,201902,126.52735032883001,33.507643020819,2,39,0.0,0.41176499999999994,0.058824,0.117647,0.0,0.41176499999999994,0.0,31994000,32000000,5045024,0,45822003,42143849,26791094,56856464,0,56856464,3,-999999.0,-999999.0,0.058824
63179,201902,126.52377078011999,33.50528579618,2,79,0.0,0.0,0.0,0.0,0.076923,0.923077,0.0,21000000,21000000,336741,0,64664000,571725,40285862,64473425,0,60093260,4,1.0,0.0,0.0
63195,201902,126.52735032883001,33.507643020819,1,74,0.0,0.14285699999999998,0.0,0.0,0.14285699999999998,0.714286,0.0,35038000,26500000,1756798,0,20058722,71000000,6910520,1124368,0,4017444,3,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,1,69,0.0,0.17647100000000002,0.0,0.0,0.235294,0.529412,0.058824,38507000,27500000,3692154,42573,120906235,41394799,8456265,104834690,19008870,138886442,2,1.0,0.0,0.0
63195,201902,126.52735032883001,33.507643020819,1,59,0.0,0.07142899999999999,0.035713999999999996,0.0,0.25,0.464286,0.178571,44813000,38000000,4142314,5916,57445428,12523655,19979113,38747271,4500000,107859937,4,-999999.0,-999999.0,0.03125
63195,201902,126.52735032883001,33.507643020819,2,64,0.0,0.0625,0.0,0.0,0.15625,0.75,0.03125,26350000,25500000,2718905,0,23803997,9046746,16560802,31297582,14000000,43723186,4,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,2,29,0.032257999999999995,0.193548,0.06451599999999999,0.0,0.032257999999999995,0.612903,0.06451599999999999,25765000,26000000,4640289,287913,7552094,4335393,6157631,0,4000000,12174604,4,-999999.0,-999999.0,0.06451599999999999
63179,201902,126.52377078011999,33.50528579618,2,44,0.074074,0.12963,0.018519,0.018519,0.12963,0.462963,0.166667,37535000,33000000,7736977,62574,70662176,33494144,34166196,93454718,0,90909009,3,1.0,0.0,0.055555999999999994
63179,201902,126.52377078011999,33.50528579618,2,74,0.0,0.04,0.0,0.0,0.12,0.84,0.0,24948000,21500000,3767419,377,102091247,29020222,10529260,61095000,0,124116649,3,1.0,0.0,0.0
63016,201902,126.24346006715,33.361427990146,1,59,0.125,0.25,0.0,0.0,0.25,0.375,0.0,86273000,37250000,4083568,2285,361058519,34794045,33269598,157924931,0,422993630,5,-999999.0,-999999.0,0.1
63179,201902,126.52377078011999,33.50528579618,1,34,0.04,0.4,0.04,0.0,0.12,0.4,0.0,36364000,35000000,4001082,163764,231423543,23285288,9481375,119000000,0,854526168,4,1.0,0.0,0.04
63016,201902,126.24346006715,33.361427990146,1,64,0.0,0.0,0.0,0.0,0.28571399999999997,0.714286,0.0,365050000,365050000,3521738,0,195075830,39064440,8596660,0,0,100000000,4,-999999.0,-999999.0,0.0
63218,201902,126.54251434567,33.501164022115,2,39,0.181818,0.090909,0.0,0.090909,0.363636,0.272727,0.0,63714000,37000000,10336713,13765,26750366,26750366,11246373,0,0,0,3,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,2,44,0.07142899999999999,0.28571399999999997,0.0,0.0,0.14285699999999998,0.357143,0.14285699999999998,34656000,33000000,4942157,15704,57011273,38973364,41387453,62250000,10000000,106125000,4,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,1,79,0.0,0.1,0.0,0.0,0.15,0.75,0.0,88994000,31060000,1501672,0,368306488,28891065,612336598,259038964,250000000,465922739,4,1.0,0.0,0.047619
63179,201902,126.52377078011999,33.50528579618,1,29,0.0,0.12121199999999999,0.030302999999999997,0.030302999999999997,0.0,0.787879,0.030302999999999997,30213000,29000000,2376929,57797,36587227,21912735,11872704,110000000,1300000,68098885,4,1.0,0.0,0.055555999999999994
63195,201902,126.52735032883001,33.507643020819,1,79,0.0,0.0,0.0,0.0,0.14285699999999998,0.857143,0.0,22750000,22500000,975002,0,70890438,22020601,2320601,48869837,0,48869837,3,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,1,44,0.048780000000000004,0.170732,0.097561,0.024390000000000002,0.21951199999999998,0.365854,0.073171,43295000,42960000,9545996,1258110,89657461,20322476,67170562,81658395,5754113,146681297,4,1.0,0.0,0.09302300000000001
63195,201902,126.52735032883001,33.507643020819,2,24,0.0,0.14285699999999998,0.0,0.07142899999999999,0.0,0.785714,0.0,17750000,18000000,2869432,89089,13161566,17323444,13161566,0,0,0,4,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,2,54,0.047619,0.28571399999999997,0.047619,0.0,0.14285699999999998,0.380952,0.095238,31741000,28500000,3984702,52816,35519347,18412928,34135314,44175767,10000000,44175767,3,-999999.0,-999999.0,0.0
63218,201902,126.54251434567,33.501164022115,2,49,0.0,0.272727,0.0,0.0,0.272727,0.454545,0.0,33318000,29000000,9671573,156097,132861020,16201511,97983686,112896000,0,536448000,4,-999999.0,-999999.0,0.0
63218,201902,126.54251434567,33.501164022115,1,59,0.0,0.0,0.0,0.0,0.2,0.6,0.2,38251000,36500000,3431014,0,81926286,29969645,22170466,86500000,0,63460802,5,-999999.0,-999999.0,0.0
63218,201902,126.54251434567,33.501164022115,2,59,0.0,0.0,0.0,0.0,0.375,0.625,0.0,31768000,33305000,3375460,437008,492469232,14399562,21366882,247143163,20000000,645159121,4,-999999.0,-999999.0,0.0
63179,201902,126.52377078011999,33.50528579618,2,39,0.041667,0.208333,0.083333,0.041667,0.083333,0.458333,0.083333,33994000,35000000,6312610,14322,22822346,16749323,16492893,59666667,0,49833334,3,1.0,0.0,0.041667
63195,201902,126.52735032883001,33.507643020819,1,64,0.0,0.333333,0.0,0.0,0.333333,0.277778,0.055555999999999994,30170000,26000000,4266933,62529,60987474,22321863,34431787,50005572,0,73111299,4,-999999.0,-999999.0,0.086957
63195,201902,126.52735032883001,33.507643020819,1,29,0.03125,0.3125,0.09375,0.03125,0.03125,0.5,0.0,29402000,28000000,4330528,84630,20336545,21727479,16584508,28000000,0,28000000,5,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,2,79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26000000,30000000,983238,0,80000000,0,80000000,80000000,0,80000000,4,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,1,49,0.1,0.1,0.05,0.0,0.3,0.35,0.1,36097000,33910000,5707124,14304,77612079,17838142,16313694,188129320,38242547,62496707,4,-999999.0,-999999.0,0.05
63195,201902,126.52735032883001,33.507643020819,1,54,0.0,0.16,0.0,0.04,0.2,0.52,0.08,35797000,33000000,1901530,20961,58819563,19688796,38117107,70395627,14486690,57098002,5,-999999.0,-999999.0,0.068966
63179,201902,126.52377078011999,33.50528579618,2,64,0.0,0.029412,0.0,0.0,0.17647100000000002,0.735294,0.058824,31166000,24000000,2685654,56758,15409511,11741987,16281258,33000000,4000000,22522908,3,1.0,0.0,0.0
63218,201902,126.54251434567,33.501164022115,1,64,0.0,0.0,0.0,0.0,0.428571,0.14285699999999998,0.428571,73600000,34000000,3587455,26794,37550303,9316706,18931314,70806672,20000000,37008748,2,-999999.0,-999999.0,0.125
63179,201902,126.52377078011999,33.50528579618,2,29,0.027777999999999997,0.083333,0.055555999999999994,0.0,0.0,0.638889,0.194444,26105000,25000000,3738342,208752,7711616,6132894,5026895,16000000,800000,11071016,3,1.0,0.0,0.027027
63218,201902,126.54251434567,33.501164022115,2,34,0.11111099999999999,0.0,0.11111099999999999,0.11111099999999999,0.0,0.666667,0.0,27466000,27000000,5705648,33557,22232815,20762461,5377230,0,2700000,1427917,4,-999999.0,-999999.0,0.0
63195,201902,126.52735032883001,33.507643020819,2,69,0.0,0.0,0.0,0.14285699999999998,0.14285699999999998,0.642857,0.07142899999999999,24286000,25000000,3189447,0,5844785,7315910,9040947,4373661,0,4373661,3,-999999.0,-999999.0,0.0
63016,201902,126.24346006715,33.361427990146,1,54,0.0,0.25,0.0,0.0,0.375,0.375,0.0,40400000,38000000,1824378,0,23222032,23544063,23544063,26800000,0,22900000,5,-999999.0,-999999.0,0.2
63195,201902,126.52735032883001,33.507643020819,1,39,0.090909,0.272727,0.090909,0.0,0.136364,0.318182,0.090909,38939000,37155000,7313722,272942,75734346,39709418,15609190,109089352,5084948,92109361,4,-999999.0,-999999.0,0.136364
63179,201902,126.52377078011999,33.50528579618,2,49,0.043477999999999996,0.231884,0.0,0.043477999999999996,0.15942,0.376812,0.144928,34738000,32000000,6826498,36245,37134744,20484743,20843202,71725405,2350000,57675449,4,1.0,0.0,0.04
63179,201902,126.52377078011999,33.50528579618,1,24,0.0,0.13333299999999998,0.022222,0.0,0.0,0.8,0.044444,23289000,24000000,1897315,56796,13417615,16193247,18695103,0,0,11665359,4,1.0,0.0,0.0
63030,201902,126.26591211427,33.418822089197,2,54,0.039216,0.156863,0.0,0.039216,0.17647100000000002,0.490196,0.098039,35148000,31000000,5562301,32145,61320198,24841375,46440149,131441578,3300000,118147900,4,0.0,0.0,0.070175
63030,201902,126.26591211427,33.418822089197,2,99,0.0,0.0,0.0,0.0,0.208333,0.791667,0.0,22250000,23000000,200316,0,23500000,0,0,23500000,0,23500000,4,0.0,0.0,0.0
63159,201902,126.50650139983,33.508300639227,2,69,0.0,0.103448,0.0,0.0,0.137931,0.758621,0.0,23750000,24000000,1672103,307,35190849,11725894,39538783,38804200,0,29953272,3,-999999.0,-999999.0,0.0
63030,201902,126.26591211427,33.418822089197,2,79,0.0,0.0,0.0,0.0,0.1875,0.8125,0.0,21188000,21875000,2348585,0,88848258,36960680,156911645,61776281,0,122773310,4,0.0,0.0,0.0
63030,201902,126.26591211427,33.418822089197,2,24,0.0,0.151515,0.0,0.030302999999999997,0.0,0.818182,0.0,21072000,21000000,1768231,15670,6791792,3816532,0,0,0,0,5,0.0,0.0,0.0
63159,201902,126.50650139983,33.508300639227,1,59,0.05769199999999999,0.173077,0.038462,0.019231,0.288462,0.365385,0.05769199999999999,38298000,34000000,4414983,659,87924321,25078038,21725961,163204877,15216700,124052059,4,-999999.0,-999999.0,0.017241
63030,201902,126.26591211427,33.418822089197,2,29,0.090909,0.227273,0.0,0.0,0.0,0.590909,0.090909,23553000,23000000,3774613,39142,5898425,4432648,5248825,0,0,4693618,4,0.0,0.0,0.0
63030,201902,126.26591211427,33.418822089197,2,34,0.130435,0.26087,0.043477999999999996,0.0,0.086957,0.478261,0.0,30056000,31000000,7281302,123161,34187875,18328988,17700102,35000000,8050000,92500000,4,0.0,0.0,0.083333
63030,201902,126.26591211427,33.418822089197,2,69,0.0,0.181818,0.0,0.0,0.363636,0.454545,0.0,23767000,22000000,1600721,0,68193611,5337676,89569996,13500000,2695885,172164194,5,0.0,0.0,0.04
63030,201902,126.26591211427,33.418822089197,1,74,0.0,0.0,0.0,0.0,0.35,0.65,0.0,48488000,29000000,2045388,0,125116567,20894215,98301650,42046417,0,166243406,4,0.0,0.0,0.0
63030,201902,126.26591211427,33.418822089197,2,44,0.026316000000000003,0.157895,0.0,0.0,0.131579,0.605263,0.078947,36196000,28500000,5698544,25255,53863501,13358618,14284363,88240541,31800000,130301641,4,0.0,0.0,0.075
63159,201902,126.50650139983,33.508300639227,1,69,0.034483,0.103448,0.0,0.0,0.310345,0.482759,0.068966,31405000,27000000,2508556,6415,250432921,6757117,55459381,215880000,0,567682860,3,-999999.0,-999999.0,0.0625
63159,201902,126.50650139983,33.508300639227,1,49,0.043477999999999996,0.21739099999999997,0.101449,0.028986,0.188406,0.362319,0.057971,46825000,41840000,6552765,75206,66637639,19480577,37758921,70302250,4750000,91608531,4,-999999.0,-999999.0,0.094595
63159,201902,126.50650139983,33.508300639227,2,29,0.043477999999999996,0.152174,0.043477999999999996,0.065217,0.0,0.6304350000000001,0.065217,25111000,25000000,4512203,95968,19259457,13350336,12618771,0,0,30037114,4,-999999.0,-999999.0,0.040816000000000005
63030,201902,126.26591211427,33.418822089197,1,24,0.02,0.06,0.02,0.02,0.0,0.88,0.0,22500000,23000000,1813114,11497,6837980,8276643,16018286,0,1083330,0,4,0.0,0.0,0.0
63159,201902,126.50650139983,33.508300639227,1,24,0.0,0.081633,0.020408000000000003,0.0,0.0,0.8979590000000001,0.0,23923000,23000000,2220520,55804,11218122,4038898,10705974,0,0,12391920,4,-999999.0,-999999.0,0.017241
63159,201902,126.50650139983,33.508300639227,2,79,0.0,0.0,0.0,0.0,0.157895,0.789474,0.052632000000000005,25750000,24000000,473808,0,80752004,2811306,6128006,119722354,0,119722354,4,-999999.0,-999999.0,0.0
63159,201902,126.50650139983,33.508300639227,1,44,0.0625,0.354167,0.0625,0.041667,0.1875,0.229167,0.0625,37309000,39000000,4199348,45513,67593182,17582136,29690090,74756507,0,90699857,4,-999999.0,-999999.0,0.14
63159,201902,126.50650139983,33.508300639227,2,34,0.032257999999999995,0.38709699999999997,0.032257999999999995,0.12903199999999998,0.06451599999999999,0.258065,0.096774,28143000,28000000,4530440,35809,16690627,14746362,12924443,0,200000,7449394,5,-999999.0,-999999.0,0.032257999999999995
63159,201902,126.50650139983,33.508300639227,1,74,0.0,0.037037,0.0,0.0,0.185185,0.777778,0.0,26800000,26000000,1506807,0,30967126,12772133,31772133,24162118,50000000,24162118,3,-999999.0,-999999.0,0.0
63159,201902,126.50650139983,33.508300639227,2,24,0.0,0.098039,0.0,0.058824,0.0,0.8235290000000001,0.019608,20647000,21000000,2460207,37533,4357786,4274452,4274452,0,500000,0,4,-999999.0,-999999.0,0.0
63030,201902,126.26591211427,33.418822089197,1,59,0.026316000000000003,0.131579,0.0,0.0,0.42105299999999996,0.368421,0.052632000000000005,35012000,35000000,4079592,3835,32192956,19110292,16599777,39121820,50022265,31134782,5,0.0,0.0,0.108696
63159,201902,126.50650139983,33.508300639227,2,54,0.0,0.315789,0.0,0.035088,0.070175,0.561404,0.017544,27619000,28000000,4303716,4595,69817083,16459656,66695961,101952633,0,145458554,4,-999999.0,-999999.0,0.035088
63030,201902,126.26591211427,33.418822089197,2,39,0.043477999999999996,0.21739099999999997,0.0,0.0,0.130435,0.478261,0.130435,29577000,28000000,6362381,52721,52044345,20333672,56559304,161477352,0,109792322,5,0.0,0.0,0.038462
63159,201902,126.50650139983,33.508300639227,2,74,0.0,0.0,0.0,0.0,0.11111099999999999,0.8888889999999999,0.0,24400000,17000000,1167899,0,207833774,5258120,11750660,18243201,0,309121600,3,-999999.0,-999999.0,0.0
63030,201902,126.26591211427,33.418822089197,1,34,0.05,0.35,0.05,0.0,0.1,0.45,0.0,31948000,30500000,3446688,0,32171450,20010432,32555876,99461002,700000,54328776,6,0.0,0.0,0.1
63159,201902,126.50650139983,33.508300639227,2,64,0.0,0.17647100000000002,0.029412,0.0,0.147059,0.647059,0.0,26241000,22520000,2641471,1494,389159210,20933699,171426248,245974664,5000000,740728923,3,-999999.0,-999999.0,0.0
63030,201902,126.26591211427,33.418822089197,1,49,0.06,0.2,0.0,0.06,0.22,0.42,0.04,38339000,36000000,5827110,22312,54360558,18246747,20224847,169723770,8948520,93523850,5,0.0,0.0,0.090909
63030,201902,126.26591211427,33.418822089197,1,44,0.035713999999999996,0.464286,0.035713999999999996,0.0,0.14285699999999998,0.28571399999999997,0.035713999999999996,38310000,35000000,4390224,15312,81622448,19342391,22378889,43431227,35000000,148651353,4,0.0,0.0,0.035713999999999996
63159,201902,126.50650139983,33.508300639227,2,59,0.043477999999999996,0.086957,0.021738999999999998,0.0,0.21739099999999997,0.543478,0.086957,31545000,27000000,4057601,3930,74546693,36065519,55399147,119556748,4200000,84633872,4,-999999.0,-999999.0,0.061224
63030,201902,126.26591211427,33.418822089197,1,39,0.0,0.409091,0.045455,0.0,0.136364,0.409091,0.0,36529000,34500000,4090549,24092,33997826,30955619,12604004,51810000,0,27646639,4,0.0,0.0,0.0
63159,201902,126.50650139983,33.508300639227,2,49,0.016949000000000002,0.169492,0.033898000000000005,0.016949000000000002,0.186441,0.474576,0.10169500000000001,31624000,30000000,5957277,59047,81128903,22273110,40792318,191139000,2434264,136944916,4,-999999.0,-999999.0,0.016393
63030,201902,126.26591211427,33.418822089197,1,79,0.0,0.0,0.0,0.0,0.416667,0.583333,0.0,89487000,26000000,1214242,0,545248586,8576015,263671302,63333333,0,485155434,4,0.0,0.0,0.0
63030,201902,126.26591211427,33.418822089197,2,64,0.022727,0.181818,0.0,0.0,0.25,0.545455,0.0,23948000,23000000,2646370,0,30278961,11756396,26545960,72513320,0,73582846,4,0.0,0.0,0.020833
63030,201902,126.26591211427,33.418822089197,1,64,0.033333,0.2,0.0,0.0,0.366667,0.366667,0.033333,28825000,26500000,4679968,5143,43598739,13852547,68128462,291794806,0,119255252,4,0.0,0.0,0.0
63159,201902,126.50650139983,33.508300639227,1,64,0.0,0.13513499999999998,0.054054,0.0,0.27026999999999995,0.513514,0.027027,38815000,30000000,3576444,26071,44561551,29615102,23797503,58333333,0,50706806,4,-999999.0,-999999.0,0.022727
63030,201902,126.26591211427,33.418822089197,2,49,0.043477999999999996,0.23913,0.0,0.021738999999999998,0.195652,0.41304300000000005,0.086957,28624000,28000000,4953620,99274,68621422,15848902,18678498,52979353,0,147182750,4,0.0,0.0,0.018868
63159,201902,126.50650139983,33.508300639227,1,34,0.13333299999999998,0.43333299999999997,0.06666699999999999,0.0,0.033333,0.3,0.033333,32870000,33000000,4768049,128104,55820031,13703557,17780798,91290801,2378798,111359338,4,-999999.0,-999999.0,0.03125
63159,201902,126.50650139983,33.508300639227,1,39,0.034483,0.327586,0.034483,0.017241,0.103448,0.396552,0.086207,36481000,35000000,5783105,28470,78175414,21055885,54067804,206694179,8846626,178686384,4,-999999.0,-999999.0,0.032787000000000004
63030,201902,126.26591211427,33.418822089197,1,69,0.043477999999999996,0.043477999999999996,0.0,0.0,0.347826,0.565217,0.0,36833000,28000000,2730555,0,36968121,13797162,30110718,59472413,0,59472413,3,0.0,0.0,0.0
63030,201902,126.26591211427,33.418822089197,1,99,0.0,0.0,0.0,0.0,0.083333,0.916667,0.0,20333000,19000000,369164,0,15425912,4999959,1483303,9794475,0,7092593,4,0.0,0.0,0.0
63030,201902,126.26591211427,33.418822089197,2,59,0.045455,0.068182,0.0,0.0,0.227273,0.636364,0.022727,26558000,26000000,3049464,0,43893728,11109202,19003612,364060000,0,86952131,4,0.0,0.0,0.076923
63159,201902,126.50650139983,33.508300639227,1,79,0.0,0.0,0.0,0.0,0.333333,0.666667,0.0,32167000,29500000,901555,0,246229138,14660689,128242500,10000000,0,243297000,3,-999999.0,-999999.0,0.0
63159,201902,126.50650139983,33.508300639227,2,99,0.0,0.0,0.0,0.0,0.07142899999999999,0.9285709999999999,0.0,22250000,23500000,39528,0,27500000,0,20000000,27500000,0,27500000,4,-999999.0,-999999.0,0.0
63159,201902,126.50650139983,33.508300639227,2,44,0.068182,0.159091,0.022727,0.045455,0.136364,0.47727299999999995,0.090909,33833000,30000000,7628313,113381,49807261,14770896,8374838,122535684,2150000,106338430,3,-999999.0,-999999.0,0.0
63030,201902,126.26591211427,33.418822089197,2,74,0.0,0.0,0.0,0.0,0.178571,0.8214290000000001,0.0,25875000,26500000,1363372,0,80157242,21554623,16661518,78715874,0,95088803,4,0.0,0.0,0.0
63159,201902,126.50650139983,33.508300639227,1,29,0.027777999999999997,0.277778,0.194444,0.0,0.0,0.5,0.0,29043000,29700000,3728644,121758,35279693,14884483,26688761,220000000,52950000,111061218,4,-999999.0,-999999.0,0.052632000000000005
63159,201902,126.50650139983,33.508300639227,2,39,0.047619,0.269841,0.047619,0.047619,0.07936499999999999,0.396825,0.11111099999999999,33500000,32000000,6048398,11270,77031856,18884228,36593406,147060392,9000000,128316701,3,-999999.0,-999999.0,0.046875
63030,201902,126.26591211427,33.418822089197,1,29,0.035713999999999996,0.214286,0.07142899999999999,0.0,0.07142899999999999,0.571429,0.035713999999999996,26544000,26000000,4821301,190189,30023787,17180954,18796583,68199269,4000000,53001508,4,0.0,0.0,0.090909
63030,201902,126.26591211427,33.418822089197,1,54,0.047619,0.28571399999999997,0.047619,0.0,0.214286,0.380952,0.023809999999999998,39163000,35000000,5445311,59694,47106915,21427424,17573604,73307767,4400000,72213661,5,0.0,0.0,0.058824
63159,201902,126.50650139983,33.508300639227,1,54,0.052632000000000005,0.280702,0.035088,0.0,0.21052600000000002,0.368421,0.052632000000000005,45339000,39000000,4495848,46096,146291799,28330505,38113897,101314571,90951761,224094438,4,-999999.0,-999999.0,0.016393
63201,201902,126.52387167351002,33.496934696802,1,74,0.0,0.038462,0.019231,0.0,0.211538,0.730769,0.0,32571000,30000000,3903315,0,61328073,21504890,57251688,60771807,0,71925331,3,1.0,0.0,0.0
63208,201902,126.53125797,33.500805608182,2,59,0.0,0.0,0.0,0.0,0.41176499999999994,0.5882350000000001,0.0,30667000,28000000,3449212,0,76187854,11781780,9960923,30000000,0,136666667,4,-999999.0,-999999.0,0.0
63323,201902,126.58328170108999,33.515467985498,1,74,0.0,0.0,0.0,0.0,0.181818,0.818182,0.0,40585000,38000000,5475623,0,122788856,30000000,39380424,112647756,14883643,115423926,4,1.0,0.0,0.0
63201,201902,126.52387167351002,33.496934696802,2,34,0.017856999999999998,0.214286,0.035713999999999996,0.07142899999999999,0.0,0.517857,0.14285699999999998,31126000,31000000,4644143,279871,37540415,19740154,17679185,149051099,400000,82348914,3,1.0,0.363636,0.07142899999999999
63201,201902,126.52387167351002,33.496934696802,2,49,0.073684,0.11578900000000002,0.042105000000000004,0.021053,0.16842100000000002,0.505263,0.073684,38259000,31000000,7092376,48828,109294796,19984472,31110430,163002320,29065336,249283557,4,1.0,0.212121,0.039216
